flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierCode,duration_formatted,price,hasDiscount,fareType,availableSeats,flightKey
FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-12T07:20:00.000,2023-09-12T11:45:00.000,,03:25,105.71,False,ADT,-1,FR~7986~ ~~CRL~09/12/2023 07:20~HER~09/12/2023 11:45~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-12T17:20:00.000,2023-09-12T19:45:00.000,,02:25,70.99,False,ADT,-1,FR~7737~ ~~CRL~09/12/2023 17:20~BDS~09/12/2023 19:45~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-12T19:20:00.000,2023-09-12T21:35:00.000,Malta Air,02:15,64.99,False,ADT,5,FR~1302~ ~~CRL~09/12/2023 19:20~NAP~09/12/2023 21:35~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-12T15:35:00.000,2023-09-12T18:05:00.000,,02:30,50.67,False,ADT,-1,FR~6269~ ~~CRL~09/12/2023 15:35~PMO~09/12/2023 18:05~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-12T13:45:00.000,2023-09-12T15:40:00.000,,02:55,90.99,False,ADT,-1,FR~2941~ ~~CRL~09/12/2023 13:45~FAO~09/12/2023 15:40~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-12T06:30:00.000,2023-09-12T08:55:00.000,,02:25,57.05,False,ADT,-1,FR~3534~ ~~CRL~09/12/2023 06:30~ALC~09/12/2023 08:55~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-12T09:25:00.000,2023-09-12T11:50:00.000,,02:25,83.08,False,ADT,4,FR~6456~ ~~CRL~09/12/2023 09:25~IBZ~09/12/2023 11:50~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-12T16:00:00.000,2023-09-12T18:45:00.000,,02:45,67.12,False,ADT,3,FR~1916~ ~~CRL~09/12/2023 16:00~AGP~09/12/2023 18:45~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-12T07:15:00.000,2023-09-12T10:50:00.000,,04:35,92.35,False,ADT,1,FR~ 563~ ~~CRL~09/12/2023 07:15~TFS~09/12/2023 10:50~~
FR 2923,BRU,Brussels,AGP,Malaga,2023-09-13T10:05:00.000,2023-09-13T13:00:00.000,,02:55,84.99,False,ADT,5,FR~2923~ ~~BRU~09/13/2023 10:05~AGP~09/13/2023 13:00~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-13T08:05:00.000,2023-09-13T11:45:00.000,,02:40,87.99,False,ADT,-1,FR~6251~ ~~CRL~09/13/2023 08:05~CFU~09/13/2023 11:45~~
FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-13T13:10:00.000,2023-09-13T17:45:00.000,,03:35,88.68,False,ADT,-1,FR~8577~ ~~CRL~09/13/2023 13:10~RHO~09/13/2023 17:45~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-13T16:35:00.000,2023-09-13T18:50:00.000,,02:15,64.99,False,ADT,-1,FR~1302~ ~~CRL~09/13/2023 16:35~NAP~09/13/2023 18:50~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-13T09:25:00.000,2023-09-13T11:55:00.000,Malta Air,02:30,63.92,False,ADT,-1,FR~6269~ ~~CRL~09/13/2023 09:25~PMO~09/13/2023 11:55~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-13T12:25:00.000,2023-09-13T14:20:00.000,,02:55,75.7,False,ADT,5,FR~2941~ ~~CRL~09/13/2023 12:25~FAO~09/13/2023 14:20~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-13T10:00:00.000,2023-09-13T12:25:00.000,,02:25,67.99,False,ADT,1,FR~3534~ ~~CRL~09/13/2023 10:00~ALC~09/13/2023 12:25~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-13T06:45:00.000,2023-09-13T09:30:00.000,,02:45,96.99,False,ADT,-1,FR~1916~ ~~CRL~09/13/2023 06:45~AGP~09/13/2023 09:30~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-14T18:20:00.000,2023-09-14T22:00:00.000,,02:40,90.99,False,ADT,-1,FR~6251~ ~~CRL~09/14/2023 18:20~CFU~09/14/2023 22:00~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-14T06:25:00.000,2023-09-14T08:40:00.000,,02:15,64.99,False,ADT,-1,FR~1302~ ~~CRL~09/14/2023 06:25~NAP~09/14/2023 08:40~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-14T11:25:00.000,2023-09-14T13:20:00.000,,02:55,58.99,False,ADT,-1,FR~2941~ ~~CRL~09/14/2023 11:25~FAO~09/14/2023 13:20~~
FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-14T09:00:00.000,2023-09-14T11:25:00.000,,02:25,67.99,False,ADT,4,FR~9053~ ~~CRL~09/14/2023 09:00~ALC~09/14/2023 11:25~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-14T10:20:00.000,2023-09-14T12:45:00.000,,02:25,99.99,False,ADT,2,FR~6456~ ~~CRL~09/14/2023 10:20~IBZ~09/14/2023 12:45~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-14T17:30:00.000,2023-09-14T20:15:00.000,,02:45,84.62,False,ADT,-1,FR~1916~ ~~CRL~09/14/2023 17:30~AGP~09/14/2023 20:15~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-14T20:00:00.000,2023-09-14T23:35:00.000,,04:35,83.99,False,ADT,-1,FR~ 563~ ~~CRL~09/14/2023 20:00~TFS~09/14/2023 23:35~~
FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-15T07:55:00.000,2023-09-15T12:30:00.000,,03:35,99.53,False,ADT,-1,FR~8577~ ~~CRL~09/15/2023 07:55~RHO~09/15/2023 12:30~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-15T07:00:00.000,2023-09-15T09:25:00.000,,02:25,221.23,False,ADT,2,FR~7737~ ~~CRL~09/15/2023 07:00~BDS~09/15/2023 09:25~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-15T09:10:00.000,2023-09-15T11:25:00.000,Malta Air,02:15,83.08,False,ADT,4,FR~1302~ ~~CRL~09/15/2023 09:10~NAP~09/15/2023 11:25~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-15T16:35:00.000,2023-09-15T19:05:00.000,,02:30,123.72,False,ADT,-1,FR~6269~ ~~CRL~09/15/2023 16:35~PMO~09/15/2023 19:05~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-15T07:05:00.000,2023-09-15T09:00:00.000,,02:55,58.14,False,ADT,2,FR~2941~ ~~CRL~09/15/2023 07:05~FAO~09/15/2023 09:00~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-15T09:45:00.000,2023-09-15T12:10:00.000,,02:25,67.12,False,ADT,1,FR~3534~ ~~CRL~09/15/2023 09:45~ALC~09/15/2023 12:10~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-15T16:15:00.000,2023-09-15T18:40:00.000,,02:25,111.5,False,ADT,-1,FR~6456~ ~~CRL~09/15/2023 16:15~IBZ~09/15/2023 18:40~~
FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-15T10:00:00.000,2023-09-15T12:45:00.000,,02:45,96.99,False,ADT,-1,FR~1928~ ~~CRL~09/15/2023 10:00~AGP~09/15/2023 12:45~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-15T06:20:00.000,2023-09-15T09:55:00.000,,04:35,104.9,False,ADT,1,FR~ 563~ ~~CRL~09/15/2023 06:20~TFS~09/15/2023 09:55~~
FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-16T08:10:00.000,2023-09-16T12:35:00.000,,03:25,93.87,False,ADT,4,FR~7986~ ~~CRL~09/16/2023 08:10~HER~09/16/2023 12:35~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-16T07:45:00.000,2023-09-16T10:00:00.000,,02:15,83.81,False,ADT,-1,FR~1302~ ~~CRL~09/16/2023 07:45~NAP~09/16/2023 10:00~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-16T21:30:00.000,2023-09-16T23:59:00.000,Malta Air,02:29,50.67,False,ADT,-1,FR~6269~ ~~CRL~09/16/2023 21:30~PMO~09/16/2023 23:59~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-16T11:05:00.000,2023-09-16T13:00:00.000,,02:55,96.99,False,ADT,-1,FR~2941~ ~~CRL~09/16/2023 11:05~FAO~09/16/2023 13:00~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-16T15:50:00.000,2023-09-16T18:15:00.000,,02:25,73.24,False,ADT,-1,FR~3534~ ~~CRL~09/16/2023 15:50~ALC~09/16/2023 18:15~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-16T13:40:00.000,2023-09-16T16:25:00.000,,02:45,101.39,False,ADT,-1,FR~1916~ ~~CRL~09/16/2023 13:40~AGP~09/16/2023 16:25~~
FR 2923,BRU,Brussels,AGP,Malaga,2023-09-17T09:55:00.000,2023-09-17T12:50:00.000,,02:55,81.86,False,ADT,-1,FR~2923~ ~~BRU~09/17/2023 09:55~AGP~09/17/2023 12:50~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-17T17:00:00.000,2023-09-17T20:40:00.000,,02:40,77.09,False,ADT,-1,FR~6251~ ~~CRL~09/17/2023 17:00~CFU~09/17/2023 20:40~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-17T17:30:00.000,2023-09-17T19:55:00.000,,02:25,38.99,False,ADT,2,FR~7737~ ~~CRL~09/17/2023 17:30~BDS~09/17/2023 19:55~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-17T09:45:00.000,2023-09-17T12:00:00.000,Malta Air,02:15,55.99,False,ADT,2,FR~1302~ ~~CRL~09/17/2023 09:45~NAP~09/17/2023 12:00~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-17T16:45:00.000,2023-09-17T18:40:00.000,,02:55,67.99,False,ADT,-1,FR~2941~ ~~CRL~09/17/2023 16:45~FAO~09/17/2023 18:40~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-17T09:55:00.000,2023-09-17T12:20:00.000,,02:25,67.12,False,ADT,5,FR~3534~ ~~CRL~09/17/2023 09:55~ALC~09/17/2023 12:20~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-17T07:30:00.000,2023-09-17T09:55:00.000,,02:25,95.41,False,ADT,3,FR~6456~ ~~CRL~09/17/2023 07:30~IBZ~09/17/2023 09:55~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-17T21:30:00.000,2023-09-18T00:15:00.000,,02:45,57.05,False,ADT,-1,FR~1916~ ~~CRL~09/17/2023 21:30~AGP~09/18/2023 00:15~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-17T12:35:00.000,2023-09-17T16:10:00.000,,04:35,102.07,False,ADT,3,FR~ 563~ ~~CRL~09/17/2023 12:35~TFS~09/17/2023 16:10~~
FR 2923,BRU,Brussels,AGP,Malaga,2023-09-18T17:40:00.000,2023-09-18T20:30:00.000,,02:50,73.99,False,ADT,3,FR~2923~ ~~BRU~09/18/2023 17:40~AGP~09/18/2023 20:30~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-18T19:20:00.000,2023-09-18T23:00:00.000,,02:40,67.99,False,ADT,-1,FR~6251~ ~~CRL~09/18/2023 19:20~CFU~09/18/2023 23:00~~
FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-18T12:00:00.000,2023-09-18T16:35:00.000,,03:35,93.97,False,ADT,-1,FR~8577~ ~~CRL~09/18/2023 12:00~RHO~09/18/2023 16:35~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-18T20:55:00.000,2023-09-18T23:20:00.000,Malta Air,02:25,60.99,False,ADT,-1,FR~7737~ ~~CRL~09/18/2023 20:55~BDS~09/18/2023 23:20~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-18T06:30:00.000,2023-09-18T08:45:00.000,,02:15,74.99,False,ADT,-1,FR~1302~ ~~CRL~09/18/2023 06:30~NAP~09/18/2023 08:45~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-18T12:05:00.000,2023-09-18T14:35:00.000,,02:30,111.5,False,ADT,-1,FR~6269~ ~~CRL~09/18/2023 12:05~PMO~09/18/2023 14:35~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-18T18:00:00.000,2023-09-18T19:55:00.000,,02:55,38.99,False,ADT,3,FR~2941~ ~~CRL~09/18/2023 18:00~FAO~09/18/2023 19:55~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-18T16:55:00.000,2023-09-18T19:20:00.000,,02:25,57.59,False,ADT,4,FR~3534~ ~~CRL~09/18/2023 16:55~ALC~09/18/2023 19:20~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-18T19:20:00.000,2023-09-18T22:05:00.000,,02:45,58.99,False,ADT,-1,FR~1916~ ~~CRL~09/18/2023 19:20~AGP~09/18/2023 22:05~~
FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-19T07:20:00.000,2023-09-19T11:45:00.000,,03:25,81.53,False,ADT,-1,FR~7986~ ~~CRL~09/19/2023 07:20~HER~09/19/2023 11:45~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-19T17:20:00.000,2023-09-19T19:45:00.000,,02:25,70.99,False,ADT,5,FR~7737~ ~~CRL~09/19/2023 17:20~BDS~09/19/2023 19:45~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-19T19:20:00.000,2023-09-19T21:35:00.000,Malta Air,02:15,47.99,False,ADT,2,FR~1302~ ~~CRL~09/19/2023 19:20~NAP~09/19/2023 21:35~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-19T15:35:00.000,2023-09-19T18:05:00.000,,02:30,53.88,False,ADT,5,FR~6269~ ~~CRL~09/19/2023 15:35~PMO~09/19/2023 18:05~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-19T13:45:00.000,2023-09-19T15:40:00.000,,02:55,67.99,False,ADT,-1,FR~2941~ ~~CRL~09/19/2023 13:45~FAO~09/19/2023 15:40~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-19T06:30:00.000,2023-09-19T08:55:00.000,,02:25,53.74,False,ADT,-1,FR~3534~ ~~CRL~09/19/2023 06:30~ALC~09/19/2023 08:55~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-19T09:25:00.000,2023-09-19T11:50:00.000,,02:25,83.81,False,ADT,1,FR~6456~ ~~CRL~09/19/2023 09:25~IBZ~09/19/2023 11:50~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-19T16:00:00.000,2023-09-19T18:45:00.000,,02:45,57.59,False,ADT,-1,FR~1916~ ~~CRL~09/19/2023 16:00~AGP~09/19/2023 18:45~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-19T07:15:00.000,2023-09-19T10:50:00.000,,04:35,83.99,False,ADT,-1,FR~ 563~ ~~CRL~09/19/2023 07:15~TFS~09/19/2023 10:50~~
FR 2923,BRU,Brussels,AGP,Malaga,2023-09-20T10:05:00.000,2023-09-20T13:00:00.000,,02:55,101.07,False,ADT,-1,FR~2923~ ~~BRU~09/20/2023 10:05~AGP~09/20/2023 13:00~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-20T08:05:00.000,2023-09-20T11:45:00.000,,02:40,65.87,False,ADT,-1,FR~6251~ ~~CRL~09/20/2023 08:05~CFU~09/20/2023 11:45~~
FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-20T13:10:00.000,2023-09-20T17:45:00.000,,03:35,77.71,False,ADT,-1,FR~8577~ ~~CRL~09/20/2023 13:10~RHO~09/20/2023 17:45~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-20T16:35:00.000,2023-09-20T18:50:00.000,,02:15,47.99,False,ADT,1,FR~1302~ ~~CRL~09/20/2023 16:35~NAP~09/20/2023 18:50~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-20T09:25:00.000,2023-09-20T11:55:00.000,Malta Air,02:30,50.67,False,ADT,-1,FR~6269~ ~~CRL~09/20/2023 09:25~PMO~09/20/2023 11:55~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-20T12:25:00.000,2023-09-20T14:20:00.000,,02:55,65.87,False,ADT,-1,FR~2941~ ~~CRL~09/20/2023 12:25~FAO~09/20/2023 14:20~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-20T10:00:00.000,2023-09-20T12:25:00.000,,02:25,57.05,False,ADT,-1,FR~3534~ ~~CRL~09/20/2023 10:00~ALC~09/20/2023 12:25~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-20T06:45:00.000,2023-09-20T09:30:00.000,,02:45,71.49,False,ADT,1,FR~1916~ ~~CRL~09/20/2023 06:45~AGP~09/20/2023 09:30~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-21T18:20:00.000,2023-09-21T22:00:00.000,,02:40,90.99,False,ADT,-1,FR~6251~ ~~CRL~09/21/2023 18:20~CFU~09/21/2023 22:00~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-21T06:25:00.000,2023-09-21T08:40:00.000,,02:15,55.99,False,ADT,-1,FR~1302~ ~~CRL~09/21/2023 06:25~NAP~09/21/2023 08:40~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-21T11:25:00.000,2023-09-21T13:20:00.000,,02:55,48.56,False,ADT,-1,FR~2941~ ~~CRL~09/21/2023 11:25~FAO~09/21/2023 13:20~~
FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-21T09:00:00.000,2023-09-21T11:25:00.000,,02:25,67.99,False,ADT,-1,FR~9053~ ~~CRL~09/21/2023 09:00~ALC~09/21/2023 11:25~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-21T10:20:00.000,2023-09-21T12:45:00.000,,02:25,128.36,False,ADT,-1,FR~6456~ ~~CRL~09/21/2023 10:20~IBZ~09/21/2023 12:45~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-21T17:30:00.000,2023-09-21T20:15:00.000,,02:45,104.99,False,ADT,-1,FR~1916~ ~~CRL~09/21/2023 17:30~AGP~09/21/2023 20:15~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-21T20:00:00.000,2023-09-21T23:35:00.000,,04:35,87.79,False,ADT,3,FR~ 563~ ~~CRL~09/21/2023 20:00~TFS~09/21/2023 23:35~~
FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-22T07:55:00.000,2023-09-22T12:30:00.000,,03:35,66.54,False,ADT,-1,FR~8577~ ~~CRL~09/22/2023 07:55~RHO~09/22/2023 12:30~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-22T07:00:00.000,2023-09-22T09:25:00.000,,02:25,105.25,False,ADT,-1,FR~7737~ ~~CRL~09/22/2023 07:00~BDS~09/22/2023 09:25~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-22T09:10:00.000,2023-09-22T11:25:00.000,Malta Air,02:15,47.99,False,ADT,3,FR~1302~ ~~CRL~09/22/2023 09:10~NAP~09/22/2023 11:25~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-22T16:35:00.000,2023-09-22T19:05:00.000,,02:30,99.99,False,ADT,4,FR~6269~ ~~CRL~09/22/2023 16:35~PMO~09/22/2023 19:05~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-22T07:05:00.000,2023-09-22T09:00:00.000,,02:55,50.22,False,ADT,-1,FR~2941~ ~~CRL~09/22/2023 07:05~FAO~09/22/2023 09:00~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-22T09:45:00.000,2023-09-22T12:10:00.000,,02:25,88.74,False,ADT,-1,FR~3534~ ~~CRL~09/22/2023 09:45~ALC~09/22/2023 12:10~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-22T16:15:00.000,2023-09-22T18:40:00.000,,02:25,72.53,False,ADT,4,FR~6456~ ~~CRL~09/22/2023 16:15~IBZ~09/22/2023 18:40~~
FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-22T10:00:00.000,2023-09-22T12:45:00.000,,02:45,134.64,False,ADT,-1,FR~1928~ ~~CRL~09/22/2023 10:00~AGP~09/22/2023 12:45~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-22T06:20:00.000,2023-09-22T09:55:00.000,,04:35,108.99,False,ADT,-1,FR~ 563~ ~~CRL~09/22/2023 06:20~TFS~09/22/2023 09:55~~
FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-23T08:10:00.000,2023-09-23T12:35:00.000,,03:25,105.71,False,ADT,-1,FR~7986~ ~~CRL~09/23/2023 08:10~HER~09/23/2023 12:35~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-23T07:45:00.000,2023-09-23T10:00:00.000,,02:15,55.99,False,ADT,2,FR~1302~ ~~CRL~09/23/2023 07:45~NAP~09/23/2023 10:00~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-23T21:30:00.000,2023-09-23T23:59:00.000,Malta Air,02:29,41.99,False,ADT,4,FR~6269~ ~~CRL~09/23/2023 21:30~PMO~09/23/2023 23:59~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-23T11:05:00.000,2023-09-23T13:00:00.000,,02:55,67.99,False,ADT,2,FR~2941~ ~~CRL~09/23/2023 11:05~FAO~09/23/2023 13:00~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-23T15:50:00.000,2023-09-23T18:15:00.000,,02:25,73.24,False,ADT,-1,FR~3534~ ~~CRL~09/23/2023 15:50~ALC~09/23/2023 18:15~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-23T13:40:00.000,2023-09-23T16:25:00.000,,02:45,84.62,False,ADT,-1,FR~1916~ ~~CRL~09/23/2023 13:40~AGP~09/23/2023 16:25~~
FR 2923,BRU,Brussels,AGP,Malaga,2023-09-24T09:55:00.000,2023-09-24T12:50:00.000,,02:55,90.73,False,ADT,-1,FR~2923~ ~~BRU~09/24/2023 09:55~AGP~09/24/2023 12:50~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-24T17:00:00.000,2023-09-24T20:40:00.000,,02:40,55.12,False,ADT,-1,FR~6251~ ~~CRL~09/24/2023 17:00~CFU~09/24/2023 20:40~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-24T17:30:00.000,2023-09-24T19:55:00.000,,02:25,59.53,False,ADT,-1,FR~7737~ ~~CRL~09/24/2023 17:30~BDS~09/24/2023 19:55~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-24T09:45:00.000,2023-09-24T12:00:00.000,Malta Air,02:15,64.99,False,ADT,-1,FR~1302~ ~~CRL~09/24/2023 09:45~NAP~09/24/2023 12:00~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-24T16:45:00.000,2023-09-24T18:40:00.000,,02:55,58.99,False,ADT,3,FR~2941~ ~~CRL~09/24/2023 16:45~FAO~09/24/2023 18:40~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-24T09:55:00.000,2023-09-24T12:20:00.000,,02:25,57.59,False,ADT,4,FR~3534~ ~~CRL~09/24/2023 09:55~ALC~09/24/2023 12:20~~
FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-09-24T07:30:00.000,2023-09-24T09:55:00.000,,02:25,94.63,False,ADT,5,FR~6456~ ~~CRL~09/24/2023 07:30~IBZ~09/24/2023 09:55~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-24T21:30:00.000,2023-09-25T00:15:00.000,,02:45,42.15,False,ADT,-1,FR~1916~ ~~CRL~09/24/2023 21:30~AGP~09/25/2023 00:15~~
FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-09-24T12:35:00.000,2023-09-24T16:10:00.000,,04:35,108.99,False,ADT,-1,FR~ 563~ ~~CRL~09/24/2023 12:35~TFS~09/24/2023 16:10~~
FR 2923,BRU,Brussels,AGP,Malaga,2023-09-25T17:40:00.000,2023-09-25T20:30:00.000,,02:50,63.99,False,ADT,-1,FR~2923~ ~~BRU~09/25/2023 17:40~AGP~09/25/2023 20:30~~
FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-09-25T19:20:00.000,2023-09-25T23:00:00.000,,02:40,71.49,False,ADT,2,FR~6251~ ~~CRL~09/25/2023 19:20~CFU~09/25/2023 23:00~~
FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-09-25T12:00:00.000,2023-09-25T16:35:00.000,,03:35,78.99,False,ADT,1,FR~8577~ ~~CRL~09/25/2023 12:00~RHO~09/25/2023 16:35~~
FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-09-25T20:55:00.000,2023-09-25T23:20:00.000,Malta Air,02:25,60.99,False,ADT,-1,FR~7737~ ~~CRL~09/25/2023 20:55~BDS~09/25/2023 23:20~~
FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-09-25T06:30:00.000,2023-09-25T08:45:00.000,,02:15,74.99,False,ADT,-1,FR~1302~ ~~CRL~09/25/2023 06:30~NAP~09/25/2023 08:45~~
FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-09-25T12:05:00.000,2023-09-25T14:35:00.000,,02:30,68.42,False,ADT,1,FR~6269~ ~~CRL~09/25/2023 12:05~PMO~09/25/2023 14:35~~
FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-09-25T18:00:00.000,2023-09-25T19:55:00.000,,02:55,38.99,False,ADT,-1,FR~2941~ ~~CRL~09/25/2023 18:00~FAO~09/25/2023 19:55~~
FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-09-25T16:55:00.000,2023-09-25T19:20:00.000,,02:25,63.68,False,ADT,-1,FR~3534~ ~~CRL~09/25/2023 16:55~ALC~09/25/2023 19:20~~
FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-09-25T19:20:00.000,2023-09-25T22:05:00.000,,02:45,50.99,False,ADT,3,FR~1916~ ~~CRL~09/25/2023 19:20~AGP~09/25/2023 22:05~~
FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-09-26T07:20:00.000,2023-09-26T11:45:00.000,,03:25,77.42,False,ADT,4,FR~7986~ ~~CRL~09/26/2023 07:20~HER~09/26/2023 11:45~~
